review_text,rating,review_date
fire the balancing team,1,2025-10-08 03:54:06
"I love it! Though the powercreep is annoying, but it's a fun game with an incredible, lovable characters! Personally, I play to pull for who I liked and what I like so Endgame doesn't matter to me much, but I wish for it to lessen in any near, seen able future.",5,2025-10-08 03:30:14
"5 star game I love the characters even though it's a gacha game but the low score is for the Google's Pixel 10 line it's unplayable, way to pick an inferior GPU option Google.",1,2025-10-08 02:53:49
"The game itself is great, but maybe only my app glitches? it hasn't been too long since I downloaded this game so I'm a new the game was glitchy a little but I didn't pay attention too much it seemed to glitch songs or characters lines that was fine since it wasn't too much but after that day, the characters itself seemed to glitch After some hours of playing my screen started to flicker black, and then when I logged back, the game started from the start! I lost all my progress cuz of that T.T",3,2025-10-07 23:49:06
"White screen black text, how lazy can you get hoyoverse",1,2025-10-07 23:09:02
"It won't start. ""Global distribution error""",1,2025-10-07 19:15:30
"Played since launch, since then it's gotten stale, relying on the same story beats over and over again. With no rewarding endgame left for me and an overhyped and low effort collaboration event, I'm putting the game down after 2 years.",1,2025-10-07 16:23:04
it's more like new character op and the old character worst making you force to pull the new character,1,2025-10-07 15:08:28
36 GB download to Play full game OMG that crazy l have only 20GB left....,1,2025-10-07 11:17:48
"The first game with purely turn based combat I've enjoyed. The story is interesting, the characters are funny, and you can fall in love with a trash can",5,2025-10-07 04:14:30
INSANE GAMEPLAY AND STORY. low-key so good started questioning this update what is even happening but yeah awesome plot great twists especially amohoreus. wow it's smth alright,5,2025-10-07 03:20:01
31000 mb for a piece of shlt that looks similar to Etheria restart.,1,2025-10-07 02:03:37
"Best mobile game ever made. Not perfect, but excellent nonetheless.",5,2025-10-06 21:56:40
/ coffers nice food yep 1L one MY Kafka,5,2025-10-06 18:21:00
"I used to really love this game. lore wise, this is my favorite game. I also like the design. but the way that you always nerf male characters is crazy. suggestion: - balance meta male female - fix hp inflation and powercreep -more 4 star - fix materials farming system edit : well phainon is a good male chara anaxa too, keep the balance of male female meta character. keep it up.",4,2025-10-06 18:05:54
used to be good.. now? felt bland and lazy writing..look at the fate/stay? worse.. I've been expecting to be awesome.. but it's worse,1,2025-10-06 17:39:30
Absolute trash.,5,2025-10-06 17:37:33
"best turn based on market! light and fun, characters are cool",5,2025-10-06 16:31:39
works slow in my phone,1,2025-10-06 15:52:37
Very epic game!! but hope devoloper can release again dan heng imbibitor lunae banner because i really like the majestic form of him. Please make it happen fast.,5,2025-10-06 11:58:39
graphics arent bad but some character design looks ugly like it was copy paste from genshin. my friend plays HSR and he was a gibberish type of person and he loves to play turn based which i don't really play stuff like this. I play genshin and it's a better game than HSR. So my opinion is I'll give 1 star since it's turned based and inefficient game with confusing battle skills.,1,2025-10-06 09:58:16
story is good but the storytelling is bad,5,2025-10-06 02:25:06
idk why but when i stop playing hsr something feel weird so anyway thts why i back,5,2025-10-06 01:54:24
I really like this game it is really fun and and it's really fun to do cool events grind for your characters to get them stronger personally me I like to Play HSR (honkai star rail) it really is so much fun I like that you can make your character stronger by using relics light cones and sometimes some characters have new forms or outfits like March 7th and Firefly and I really adore the cutscenes also I lost my 50/50 to blade on jinglu's banner it was cool!,5,2025-10-06 01:40:06
End game boss hp inflation is a highly predatory practice meant to force you to spend on the new units every few patches or suffer with older and power crept units. Instead of balancing their new units they release them busted strong even after a lot of testing and increase the hp of bosses so that the older units can't full clear just so they can make a lot of money on said new units only to power creep those now new units in the future to milk you even more.,1,2025-10-06 00:46:51
"game is great but the powercreep is insane, either give out more stellar jade sources or make older characters playable again",3,2025-10-06 00:46:20
I love when new story's make the game more fun and the creator menta is cool to.,5,2025-10-05 23:47:10
"Greedy game, but decent story. i don't understand the point of skip button tho? I think Gensh1t needs it more.",3,2025-10-05 22:55:26
a perfect gacha game with epic adventures and admirable characters,5,2025-10-05 22:46:26
"I genuinely love this game so much. The combat is so fun and the characters are all just so awesome. The story is great too, although there's a lot of yapping, I recommend not doing the whole story in 1 day. There have been some flaws in the game recently, such as powercreep and hp inflation, but I still really like the game and hope the devs will keep improving.",5,2025-10-05 22:37:51
"Other than the powercreep, I really like this game!! The updates are rewarding, the characters are cool and, in my opinion, the least sexualised out of all hoyo games I've played so far! The story is interesting, even though I haven't paid too much attention to it, and the gameplay and animations are sick!! Very cool game! 😻",5,2025-10-05 22:25:17
"cutscene after cutscene, and you can't even skip it. and the powerspike from newer characters and enemies is such a large gap its annoying you can't even finish the storyline and events with your current fully invested characters.",1,2025-10-05 19:24:59
